part_number,cost,qty_sold,Label
afe7b8640955,0,79,Overseas
889b1b80e6a5,0,27,Overseas
d18d1df72bd0,0,91,Overseas
1bcf2dc11edb,0,87,Overseas
8574840ed1f7,0,10,Overseas
c4399b6c63f4,0,29,Overseas
1b6efc189416,0,26,Overseas
d6d406080c21,0,72,Overseas
0016cf2c478c,0,63,Overseas
42451b325489,0,67,Overseas
3c2e8ef1b6cb,0,11,Overseas
f35a29d23779,0,100,Overseas
7e8034a390e5,0,41,Overseas
930ec32f4572,0,35,Overseas
8a0ae71e7f45,0,14,Overseas
fc13586a175b,0,76,Overseas
dafd5ec8f658,0,11,Overseas
80d1caddc9ba,0,29,Overseas
7b097558d386,0,75,Overseas
f3ef23d12357,0,16,Overseas
1049fac94983,0,8,Overseas
cb66f0691e23,0,6,Overseas
db37414149cb,0,97,Overseas
249685a3c185,0,23,Overseas
4f36e7e7d713,0,85,Overseas
7e2594bcac14,0,18,Overseas
90e87a13fcde,0,6,Overseas
01c5f2f91d21,0,93,Overseas
bbc578122e83,0,94,Overseas
7d180a24e782,0,75,Overseas
1b20916174fa,0.007,42,Overseas
946d66a77119,0,19,Overseas
6c301f44ea1a,0,40,Overseas
bceeaef21db0,0,91,Overseas
4399a379b772,0,7,Overseas
ec662ee85d80,0,54,Overseas
244db8c80bbe,0.00459,97,Overseas
315f811c3bf3,0,38,Overseas
0b44163e8336,0,15,Overseas
6fa44b837b89,0.017,98,Overseas
f94a625923cf,0,19,Overseas
9680d07f8780,0,85,Overseas
3264be29bf09,0,94,Overseas
d6a814fcc5e6,0,2,Overseas
0445094b0a0d,0,87,Overseas
7f3555874095,0,9,Overseas
b560cbc30b4c,0,65,Overseas
bdfe0ffc39e5,0,31,Overseas
9bd810332c27,0,37,Overseas
86a2ea87a932,0,68,Overseas
48d06c4bdeb7,0,25,Overseas
d05b1b80287c,0,17,Overseas
4b2440c9854c,0,99,Overseas
527203b552f0,0,47,Overseas
34394b8f726f,0,52,Overseas
75385b2dd3a9,0,39,Overseas
cc27a8be34c8,0,67,Overseas
8a65e8238b1d,0,56,Overseas
6.45E+11,0,99,Overseas
3db90a42fcfe,0,53,Overseas
c2b4b7f010e0,0,72,Overseas
6c4b1b4a6cd4,0.022,74,Overseas
42b89c1186c1,0,62,Overseas
665e1a49b705,0,65,Overseas
0a08939c1c69,0,1,Overseas
d82801ee0fb2,0,32,Overseas
fbe374438432,0,49,Overseas
6f646bcd717a,0,62,Overseas
47b0fe634064,0,89,Overseas
a38fab6de858,0,48,Overseas
a790b231c438,0,11,Overseas
7e8891bf0e5c,0,83,Overseas
6db03ace10f6,0,77,Overseas
0e070bfe4db5,0,30,Overseas
1fd8d146a7cb,0,49,Overseas
4ca97c3f9e09,0.0187,78,Overseas
94b6323597e3,0,91,Overseas
b1803c55367f,0,67,Overseas
b1c2782b057c,0,24,Overseas
af30785f9d57,0,67,Overseas
2a9ba2bb3e47,0,1,Overseas
b77ddf0847b5,0,99,Overseas
7984a736c6c9,0,54,Overseas
82ecacdcb358,0,76,Overseas
94db7d9f51d7,0,100,Overseas
9bb664d8d1a6,0,71,Overseas
e401705ef5f2,0,85,Overseas
1d8d3209afa3,0.0415,71,Overseas
c48d72a72079,0,13,Overseas
a4fb935e3907,0,75,Overseas
ae75b23e5ed9,0,37,Overseas
c53023ca21f0,0.2,18,Standard
a0b4e3b0fd19,0,29,Overseas
6ae7e0ad1b50,0,9,Overseas
a0ee9668a14f,0,28,Overseas
00489ec41e57,0,96,Overseas
de38ec721dcf,0,32,Overseas
82c5583858b0,0,8,Overseas
d208555ee838,0,26,Overseas
1f4611aa0ef6,0,56,Overseas
e6dc9fea5f21,0,52,Overseas
1b178ae38fb0,0,46,Overseas
1cc17ac9abfe,0,45,Overseas
cf8cbbd1adba,0,29,Overseas
d09fe82ae689,0,44,Overseas
daaa5aa89f09,0,34,Overseas
e835e55669a1,0,65,Overseas
c83706387283,0,48,Overseas
72b6c71707c9,0,32,Overseas
53ac320f426c,0.008,6,Overseas
b362e5351ab3,0,73,Overseas
260407be6aba,0,26,Overseas
a315206ee3c5,0,24,Overseas
c21c76f8cd5e,0,43,Overseas
edf0936f8f0d,0,1,Overseas
2d21947f3a51,0,49,Overseas
c49a325413de,0,93,Overseas
27fc17268a96,0,3,Overseas
52c1ceabffdc,0.00627,72,Overseas
62933afb55b4,0,1,Overseas
000a6092427c,0,44,Overseas
4f1c21d54783,0,27,Overseas
84ce594af82b,0,1,Overseas
86aa6e2f2394,0,53,Overseas
51d3dec64cd1,0.0354,39,Overseas
8307e35ba559,0,97,Overseas
daa2f526710c,0,36,Overseas
073d33d29bd0,0,89,Overseas
3491e9ebf71e,0,38,Overseas
35b25705c997,0,86,Overseas
3acacac92a69,0,72,Overseas
711032070a9c,0,98,Overseas
5b00bf8a00a6,0,73,Overseas
bda101dec39e,0,26,Overseas
36e3dac8def2,0,42,Overseas
00d5d92f6838,0,7,Overseas
a6630c289e61,0,85,Overseas
c76af71b9996,0,44,Overseas
cc1300c15716,0,11,Overseas
245fc9024ceb,0,1,Overseas
1cbb0de86b4c,0,100,Overseas
41e4365863a9,0,70,Overseas
229e59d42ccc,0,11,Overseas
bbbc833da490,0,25,Overseas
6be1ac8ec5de,0,97,Overseas
8eb2c3e51238,0,19,Overseas
3b8f9848e082,0,95,Overseas
7ae2b7ad3315,0,99,Overseas
3dbc8d749c14,0,6,Overseas
889fc06cc8f7,0,24,Overseas
6c16a019110e,0,80,Overseas
6baa9484d8d9,0,74,Overseas
614dfe6a7c9d,0,90,Overseas
dee6c327625e,0,29,Overseas
1d2c15349dad,0,70,Overseas
aadf3c373655,0,24,Overseas
2b50088e1716,0,96,Overseas
eefe5c8008b2,0,24,Overseas
01c72d570516,0,58,Overseas
596e846735ea,0,39,Overseas
5e130cd0f097,0,12,Overseas
c7c0ab0f8591,0,35,Overseas
f01572fad5fd,0,24,Overseas
83d94b490320,0,22,Overseas
2f1c040f0c9b,0,56,Overseas
f5756e06e369,0,33,Overseas
d5dd5ec64910,0.00258,54,Overseas
ecbea30c3d2b,0,49,Overseas
91f9a3c637bc,0,44,Overseas
761d4048c21d,0,97,Overseas
7a87d56c0d27,0,34,Overseas
45e7198a2839,0,89,Overseas
cea2b6bc3d63,0,30,Overseas
e94a16d90e56,0,93,Overseas
02d4cca86b78,0,62,Overseas
b19971181c60,0,31,Overseas
6f482768243e,0,78,Overseas
2531e043db36,0,33,Overseas
0259331749c8,0,50,Overseas
fa5d7afa91c0,0,36,Overseas
4aab6c25e4a9,0,86,Overseas
eb9d7348a37c,0,93,Overseas
9a513eff6e4b,0,7,Overseas
91d1172027d8,0,45,Overseas
4c5061a6d012,0,76,Overseas
f68ec562e802,0,10,Overseas
da9c72d626fc,0,79,Overseas
533ace7cc34d,0,61,Overseas
05aa9c7ffc81,0.011,34,Overseas
e5606aa59cea,0,49,Overseas
0e662d3eab36,0,66,Overseas
d95ba95b99d5,0,20,Overseas
8db7778af5fa,0,16,Overseas
4566fa15ccc8,0,5,Overseas
009798bbc8b5,0,91,Overseas
6c3db2f1886b,0,28,Overseas
117c6a945727,0,30,Overseas
a318b1277926,0,85,Overseas
500d7d034ddb,0,76,Overseas
a5656315f206,0,100,Overseas
4b7840964aac,0,30,Overseas
2bdd2d2cab58,0,6,Overseas
84fed40a0674,0,72,Overseas
582447f917c0,0,14,Overseas
593d69ed6259,0.01,42,Overseas
ca4928255912,0,6,Overseas
e40cf886dcad,0.088,39,Overseas
9f37b4d9075c,2.25,16,Custom
c34e6e8fa230,0,94,Overseas
dc07f01a9219,0,23,Overseas
91e02dfa375d,0,35,Overseas
94351c0e7898,0,13,Overseas
b0abde694333,0.9,88,Custom
b64025fad5d0,0,96,Overseas
948ebeeb54a9,0,28,Overseas
b762a347b855,0,96,Overseas
0b915f7e2aa4,0,25,Overseas
6d9fe0cd7617,0,65,Overseas
beb9040de254,0,64,Overseas
34c058d439b0,0,57,Overseas
9a27228e08a3,0,99,Overseas
ae397e37e0c4,0,24,Overseas
b86a6a985658,0,76,Overseas
67646541540b,0,95,Overseas
4e9f407caa40,0,21,Overseas
64f919db0546,0,34,Overseas
205e10f3b603,0,24,Overseas
77778317a980,0,10,Overseas
587e715b9615,0,65,Overseas
99f31445a0fd,0,17,Overseas
0177f2d096a1,0,28,Overseas
e04548f23970,0,42,Overseas
82a71e0179af,0,7,Overseas
ddfabd66e720,0,69,Overseas
0a8131f02f81,0,81,Overseas
bd1927677124,0.005,46,Overseas
ddbd9e588ebe,0.04,41,Overseas
6063c0a17731,0,15,Overseas
016b62bde5aa,0,92,Overseas
cea45f2e7a2b,0,5,Overseas
4c3b23bd8682,0,28,Overseas
e042a6156580,0,20,Overseas
fcafec2ac99b,0,26,Overseas
cd021d8e719c,0,2,Overseas
db3145a5f097,0,15,Overseas
6d93f4af1fd8,0,68,Overseas
be06ad873097,0.0192,54,Overseas
9355c02c1ab7,0,47,Overseas
b96008e130cf,0,15,Overseas
91a23a8fd5c0,0,59,Overseas
18aaea746107,0,3,Overseas
6e86ed8e5a94,0,2,Overseas
61dbe29b41f7,0,73,Overseas
99271dbf316e,0.009,93,Overseas
4f2c14ec7be0,0.03,57,Overseas
eb9c0dfd7f65,0,32,Overseas
0fcc25c90987,0.5,38,Standard
7fae13b91d37,0,13,Overseas
f52796e3a835,0,67,Overseas
d83a32633b07,0,41,Overseas
a6b853b31487,0,92,Overseas
ad060f774e95,0,30,Overseas
45c85d914f9b,0,19,Overseas
6a963b58f6b5,0,91,Overseas
397ba72cafd4,0,22,Overseas
6ff4d42e10fa,0,33,Overseas
b9dbf1aa76a6,0,11,Overseas
23af8c5b09cc,0,12,Overseas
283c90c9f127,0,80,Overseas
cc090bcc8a36,0,78,Overseas
a00e88de0e05,0,51,Overseas
896540b37586,0,16,Overseas
450b3734dd79,0,9,Overseas
22efe6ee872b,0,60,Overseas
f45a8c054e01,0.0209,54,Overseas
2deecfa06fde,0,94,Overseas
62f1b0f602b1,0,20,Overseas
6fc4ed353efe,0,49,Overseas
5198ce77ad86,0,55,Overseas
ad7cec93b5b5,0,44,Overseas
17bea6e2ffe3,0,94,Overseas
a856f7571ec1,0,27,Overseas
d85b6ddce957,0,16,Overseas
7d5f562656fb,0,72,Overseas
3ce28de229ac,0,71,Overseas
b78830b6abdc,0,37,Overseas
8036676db321,0,28,Overseas
3496a2a17f37,0,28,Overseas
d5606ca08e3d,0,49,Overseas
050c7481f3b0,0,39,Overseas
c1938a750bbc,0,29,Overseas
dd66f7dfd4b9,0,92,Overseas
ea5fe345c131,0,8,Overseas
35577ddb1cec,0,80,Overseas
354e417aba42,0,28,Overseas
23517f7e8de2,0,16,Overseas
a659d02afe5e,0,9,Overseas
1cfe0ac23fc6,0,31,Overseas
407e98fbb75c,0,15,Overseas
9315c7a58474,0,42,Overseas
bbd6bd1c726c,0,5,Overseas
216714e1f008,0,16,Overseas
4698b1cb33bf,0,16,Overseas
c04c07e241cb,0,78,Overseas
aa0c8ec7605a,0,77,Overseas
b548b00ebfb9,0,99,Overseas
c1fe770ec7fe,0,100,Overseas
ea02c18bbca9,0.0434,21,Overseas
992ec6c52d75,0,91,Overseas
9d02794835dd,0,11,Overseas
79788da654a0,0,85,Overseas
089e35ddb516,0,91,Overseas
f96d40c0e310,0,17,Overseas
93478a35e932,0,64,Overseas
cc017dee80da,0,49,Overseas
4b663545bf85,0,84,Overseas
e7fe3076a387,0,59,Overseas
aaf927a2da61,0,69,Overseas
e6aa95f4b9e5,0,79,Overseas
8cea6f0489f0,0,97,Overseas
93b2fdf07286,0,78,Overseas
89568c455edf,0,79,Overseas
f1c4722f43ac,0,12,Overseas
287ebf078059,0,2,Overseas
18d4876668a5,0,39,Overseas
b244fda57e54,0,27,Overseas
509d8c7ade9b,0,12,Overseas
4edbca6698ac,0,72,Overseas
3519e6874236,0,71,Overseas
95a58e7ccf23,0,47,Overseas
cbe94970d688,0,70,Overseas
eaa45fad9d36,0,90,Overseas
49dd452a270b,0,56,Overseas
25f464d9b40b,0,68,Overseas
f6500a08ebe3,0,2,Overseas
da5d7f444541,0,10,Overseas
e2b93e5331d7,0,19,Overseas
5bb880cc6274,0,56,Overseas
58188f33825c,0,98,Overseas
a7c598eb1fdd,0.008,3,Overseas
e613ce37a7ee,0.051,19,Overseas
985ea4b61cce,0,44,Overseas
c8a3809d63c9,0,3,Overseas
77dbe839a002,0,51,Overseas
4b23febb05c7,0,97,Overseas
82ed75cf214b,0,89,Overseas
849a676847e2,0,45,Overseas
8ea5397865e7,0.0051,83,Overseas
e0a0ae1a7448,0,69,Overseas
cb8c00f81494,0,33,Overseas
f4cf88aca373,0,55,Overseas
0f3e0e12c2f7,0,40,Overseas
dc2bcf3f4fdd,0,4,Overseas
522d6e53f584,0,66,Overseas
81c46e03ff48,0,82,Overseas
07675a073cb5,0,100,Overseas
20f147ac55c9,0,30,Overseas
83feab1f0f71,0,72,Overseas
89f1f6d98a44,0,65,Overseas
c678f7ed7700,0,49,Overseas
6d03cf2ba41b,0,46,Overseas
8572fc7427e4,0,53,Overseas
a2e80f653ec8,0,57,Overseas
9f06149a4a4e,0,2,Overseas
26d0f7deb2f6,0,48,Overseas
5e51e2a9c6af,0,28,Overseas
b1b424bcf7c1,0,37,Overseas
a42872b61598,0,24,Overseas
559a729b5c24,0,72,Overseas
5afb8906e0f1,0,17,Overseas
d6481c468b8b,0,50,Overseas
bba94e053f79,0,19,Overseas
49f1bc5c1d63,0,66,Overseas
d879508d3997,0,83,Overseas
c0becb0047f2,0,24,Overseas
ba2b401f8e30,0,15,Overseas
587bc53228bb,0,49,Overseas
e58522664cc1,0,3,Overseas
d27d1dcfe95f,0,16,Overseas
247ca2fb7bfa,0,61,Overseas
f52e2d7db15c,0,25,Overseas
43efe2b984c9,0,38,Overseas
aba6f59eb3ff,0,60,Overseas
93b661454989,0,56,Overseas
f06404d3a439,0,50,Overseas
b436ffad1250,0,43,Overseas
d1a9b5e8f773,0,78,Overseas
79cb812d8153,0,2,Overseas
be84dc801ac7,0,94,Overseas
d936037a2a74,0,61,Overseas
4512aa776b02,0,3,Overseas
242cfc2157a7,0,92,Overseas
58b53df5db9d,0,57,Overseas
8b7048766e6e,0,90,Overseas
0ffa6804aa38,0,52,Overseas
99fb18e3e48e,0,59,Overseas
eced969e52a9,0.2,51,Standard
f667e2943fd6,0,75,Overseas
3cb169dc171a,0.00529,42,Overseas
69b324e8c45b,0,47,Overseas
cdbfa0a2671d,0.009,81,Overseas
5782f7169f62,0.1,4,Overseas
86957c2bbaa4,0,85,Overseas
8d8954bca58c,0,9,Overseas
e22b78042409,0,84,Overseas
a138359bd43a,0,16,Overseas
cf9e8cea54ee,0,37,Overseas
564085ec53b8,0,8,Overseas
d9933d145781,0,47,Overseas
8d6e557b21ce,0,23,Overseas
4e2682002ece,0,31,Overseas
3a1bc4577f1c,0,40,Overseas
e2235cd4cebb,0,16,Overseas
e881e000d8e1,0,75,Overseas
64c32b12d160,0,63,Overseas
99218af2a0d6,0,83,Overseas
b33fedfeb90d,0,51,Overseas
b0af121eed02,0,28,Overseas
e85dcb0a179d,0,75,Overseas
ef2a1ebbaced,0,55,Overseas
d09590871c30,0,96,Overseas
cac0ec5850a4,0,29,Overseas
691e8c3a0905,0,30,Overseas
4fd23ae66af4,0.012,76,Overseas
d8d8139b4afc,0,51,Overseas
6d681c47120f,0,19,Overseas
bcabe920437c,0,92,Overseas
b878f94c6413,0,45,Overseas
f510830414b6,0,20,Overseas
5c727b80492e,0,81,Overseas
9a6684feb0c0,0,6,Overseas
fae695a17fe0,0.028,92,Overseas
8cbff908c458,0,75,Overseas
0a08a5c0c5fc,0,62,Overseas
1d529e21b69d,0,55,Overseas
769ac93af15c,0,20,Overseas
99fa64a9e8ac,0,18,Overseas
c7429595e8aa,0,47,Overseas
d0553dae15b7,0,41,Overseas
88e37065215c,0,97,Overseas
b29f9df258de,0,49,Overseas
205f32aa85ea,0,20,Overseas
e249db09f2bf,0,88,Overseas
78a7249f817e,0,92,Overseas
60d76465e21f,0,4,Overseas
29ccf95051e1,0.011,32,Overseas
97b6b7d58d76,0,36,Overseas
87fec04e2148,0,4,Overseas
881ef6459c82,0,11,Overseas
9e9c8422a671,0,1,Overseas
424a0f0ce7f6,0,78,Overseas
e7993f7ca860,0,41,Overseas
2e0a59ffcc90,0,30,Overseas
f37812c21dda,0,47,Overseas
e9f18e1d0b33,0,23,Overseas
7b76880e1ec3,0,99,Overseas
2522218b3abb,0,48,Overseas
2a6f31604805,0,82,Overseas
41c734f1de00,0,42,Overseas
41829b496a2a,0,23,Overseas
ed603f2fbddd,0,42,Overseas
cd46b37ee5aa,0,72,Overseas
2178e4fa01a9,0,67,Overseas
88d97b13fac1,0,5,Overseas
801566aec65d,0,56,Overseas
c48bab56e873,0,36,Overseas
348a8a2324c3,0,14,Overseas
df69a523d8a0,0,65,Overseas
df93d6c3878e,0,20,Overseas
3499a14013d6,0,54,Overseas
2c2a1668ee7c,0,18,Overseas
670f0f86ab14,0,5,Overseas
976ddf8bd1fb,0,18,Overseas
98daefcd3da5,0,99,Overseas
d11eb22c565d,0,43,Overseas
04b70110a3ec,0,41,Overseas
9a8ffd170a7e,0,72,Overseas
3f5e6f29b6f6,0,94,Overseas
13306aac853f,0,76,Overseas
7a7926f85771,0,100,Overseas
919af378e84e,0,95,Overseas
071f03d8a7e9,0,66,Overseas
db566608f38f,0,30,Overseas
a07eff2daf01,0,4,Overseas
73eb8aeae001,0,76,Overseas
d79e2b1b2512,0,54,Overseas
3e45fc5622c2,0,98,Overseas
45bfe0bc286b,0,68,Overseas
2a300d5de74b,0,37,Overseas
3d670d821689,0,69,Overseas
dd72d4cd9165,0,87,Overseas
77b90a0eb0e7,0,67,Overseas
f765f063c8e3,0,38,Overseas
1070a47f164f,0,6,Overseas
705f930d8145,0,60,Overseas
dbc5b0f03095,0,60,Overseas
07ee8d20a0bf,0.023,62,Overseas
65d3832ba08c,0,72,Overseas
601c66487e88,0,92,Overseas
2938ca4c4578,0,97,Overseas
642822a1534b,0,8,Overseas
c99da94b834e,0,7,Overseas
bab9c28fca4b,0,94,Overseas
664e808e1835,0,67,Overseas
1bba76edae3e,0,64,Overseas
f18b47f2968d,0,13,Overseas
1de3ca322618,0,55,Overseas
e23bf72f3efb,0,33,Overseas
bcd575d448a6,0,3,Overseas
ec110779a21c,0,14,Overseas
db759bd01564,0.0525,47,Overseas
75e40c42f918,0,88,Overseas
635fdb666ba5,0,75,Overseas
d2204ce55675,0,45,Overseas
376e6cdb1e2f,0,37,Overseas
1ee07c765503,0,28,Overseas
28a1f43f4f09,0,88,Overseas
585e20015234,0,38,Overseas
bc2359bf0478,0,10,Overseas
ac2eac7ecf85,0,90,Overseas
4f4bbb845217,0,59,Overseas
3bff51e6b8c0,0,18,Overseas
0cd6d4cf663b,0,31,Overseas
bd74ea279dfb,0,45,Overseas
5dbf3054f672,0,80,Overseas
c45c9244fa39,0,36,Overseas
70cbdfdba848,0,44,Overseas
e82183604e1d,0,70,Overseas
aa4e5b04fc64,0,43,Overseas
2a0eef0e08ae,0,13,Overseas
06fcd55d20cd,0,32,Overseas
35cffbce45ae,0.017,24,Overseas
86fcd5a6d872,0,36,Overseas
75dd8d160388,0,84,Overseas
c9631dc6c5bb,0,32,Overseas
4960e34bdb5b,0,9,Overseas
ba554dab581a,0,25,Overseas
bc74dc054407,0,27,Overseas
3b61c18e99fd,0,21,Overseas
5846c0d85059,0,43,Overseas
3a6e82248dc6,0,55,Overseas
4900f842163c,0,53,Overseas
350dd3910f85,0,63,Overseas
da459b7a24f4,0,25,Overseas
4e0548c21cba,0.00934,33,Overseas
224630f96c9e,0.0206,17,Overseas
c954a6d2d264,0,49,Overseas
75a06f27efa6,0,89,Overseas
d85fb64af515,0,32,Overseas
ea1a5cc002e3,0,10,Overseas
9e3e544e7158,0,61,Overseas
b828bceafea9,0,92,Overseas
4ac5de1f16a2,0,38,Overseas
ed20414886d4,0,61,Overseas
9fa35a5a1af6,0,58,Overseas
8fe8d7140a6d,0,34,Overseas
dde6cb6c3353,0,97,Overseas
dae6a575cf04,0,22,Overseas
6bd7e907600a,0,74,Overseas
889d5b803b1f,0.02825,54,Overseas
2d36aa536e6f,0,12,Overseas
22f5141ee044,0,64,Overseas
63a85220cab3,0,86,Overseas
724de56309b6,0,19,Overseas
5d891baae2d4,0,94,Overseas
596f568afb42,0,12,Overseas
57d89cc78bdb,0,55,Overseas
1f8ad5d04baa,0,93,Overseas
d60870e72f27,0,72,Overseas
8876fdd5786e,0,99,Overseas
ec85ab25e850,0,36,Overseas
0ee8c6e2802e,0,83,Overseas
617079d724a5,0,82,Overseas
ba7aeaff40bf,0,65,Overseas
8e99917bce6b,0,40,Overseas
7294a415eec4,0,49,Overseas
c5214c607346,0,91,Overseas
731825836fb7,0.2,40,Standard
484e0c646fde,0,35,Overseas
46e67f27bfbe,0,78,Overseas
815bdf23b68b,0,30,Overseas
fbc3cf8b1b61,0,28,Overseas
81c0ca758cfb,0,52,Overseas
570d7e42997f,0,55,Overseas
ebad922556b9,0,18,Overseas
7a85964cc524,0,44,Overseas
3aa5c195be2b,0,93,Overseas
3051b9f9c6a0,0,14,Overseas
f7128d22c0b4,0,98,Overseas
649e596b6b54,3.5,51,Custom
26e007631653,0,25,Overseas
7fd456ed6f91,0,33,Overseas
3c64021aa2e3,0,32,Overseas
d342760920a0,0,30,Overseas
b0b1097fe153,0,86,Overseas
6e475aaddb01,0,13,Overseas
122a9bfdab39,0,93,Overseas
18fdb8bc4ce3,0,76,Overseas
4955c368d02f,0,74,Overseas
f8d1e7656cb7,0,93,Overseas
db9631c03327,0,54,Overseas
3eff3e5cddb1,0,56,Overseas
06b8f54c9783,0,38,Overseas
84413fc8bd14,0,73,Overseas
a8821b471d90,0,100,Overseas
397fff1c18a8,0,57,Overseas
84ee92650696,0,78,Overseas
81d75ae30d8a,0,28,Overseas
03b65f1a3345,0,32,Overseas
1225986036d0,0,44,Overseas
722939f371f5,0,6,Overseas
c88cf77c714d,0,41,Overseas
efe92caa9448,0,76,Overseas
3aecfd5a42b7,0,20,Overseas
438b78f7d327,0,50,Overseas
536b61a7d93f,0,21,Overseas
4b1df7a65fd9,0,25,Overseas
61ef349543d3,0,35,Overseas
9ebcf5141fd4,0,25,Overseas
f2d13eb5d900,0,55,Overseas
a83b24628fb1,0,48,Overseas
cdefc3b527b9,0,92,Overseas
cb9323de13f4,0,9,Overseas
992ca06e1579,0,10,Overseas
5b20ddc24d7e,0,31,Overseas
47f5f4e40497,0,91,Overseas
f46602556fba,0,24,Overseas
a6a88e61d988,0,47,Overseas
04d9287be0c8,0,6,Overseas
fe8f8ca1411b,0,14,Overseas
ab6c67a32096,0.02214,62,Overseas
9eafcb10b060,0,21,Overseas
57e3bb0c9ed3,0,58,Overseas
08e20b22c49e,0,4,Overseas
321f6a778927,0,43,Overseas
ab870950236f,0,6,Overseas
9269036d4199,0,55,Overseas
01a603733eeb,0,76,Overseas
a048773435e0,0,58,Overseas
e3a6d681c961,0,52,Overseas
256ef8eb5c4f,0,80,Overseas
5ba79ac8f377,0,9,Overseas
38b3f4959dc6,0,72,Overseas
d18af8938efa,0,64,Overseas
87a12516ea02,0,18,Overseas
a09f97973abf,0,94,Overseas
1bc1a83f9bbf,0,92,Overseas
92eaa78ed610,0,8,Overseas
7a9741dd1303,0,10,Overseas
42442b89775c,0,34,Overseas
b9e44d15c7a6,0,82,Overseas
a05657f03a4e,0,22,Overseas
338ea2a86d21,0,47,Overseas
f604f6599991,0,45,Overseas
f21a8b82e274,0,30,Overseas
cb932993a49c,0,62,Overseas
b6a1067ed7f0,0,74,Overseas
e4444be69d6e,0,48,Overseas
9cdf81dbca25,0,96,Overseas
afdafe48440e,0,3,Overseas
be02d1be79b6,0,21,Overseas
9d8e8b2ccf9f,0,34,Overseas
0a86d10897eb,0,47,Overseas
f6a14087d1ba,0,78,Overseas
4f261f0fdef4,0,41,Overseas
dbb446f5c93a,0,88,Overseas
334d1c73209e,0,84,Overseas
3ad9a77d52a3,0,82,Overseas
47ac9417dce1,0,39,Overseas
a0e415f29a89,0,30,Overseas
de52112258c4,0,85,Overseas
7d80c7fd1ed7,0,75,Overseas
4c42ac3e21c2,0,21,Overseas
9fcf3c12c900,0,76,Overseas
2415fb4573dc,0,20,Overseas
8c91fa0f92ef,0,93,Overseas
615cca42d308,0,65,Overseas
ba197814be7d,0,64,Overseas
b8d77432bea0,0,78,Overseas
21c010de7346,0,74,Overseas
c5c1e7310ee2,0,69,Overseas
0d3f195ee8a4,0,90,Overseas
8416531e3e44,0,71,Overseas
bbc8bb2e3795,0,1,Overseas
f4b4135afdf0,0,39,Overseas
62475fd56f2b,0,59,Overseas
77492632210b,0,94,Overseas
9964ecbd4fb0,0,38,Overseas
f0f9d0246bf9,0,48,Overseas
94fc3b881727,0,13,Overseas
02186b962e04,0,50,Overseas
f2f1250e5404,0,6,Overseas
42a8764ee9b3,0.21931,3,Standard
d31d3e410d12,0,15,Overseas
ce8b9772f93f,0,7,Overseas
c31989c592fd,0,62,Overseas
b4a5ae987d5a,0,2,Overseas
8f3097617e28,0,72,Overseas
e0d4dfd3714f,0,74,Overseas
98d074134236,0,52,Overseas
d08a8a47e21d,0,73,Overseas
f21d86bfa526,0,15,Overseas
677054f89c30,0,15,Overseas
78efe2ed4782,0,54,Overseas
e0029aa8c2b6,0,39,Overseas
7fb394e6b2ad,0,36,Overseas
908dbf02a4ac,0,84,Overseas
7c7f34778041,0,99,Overseas
1c374ac3c0ba,0,63,Overseas
c3ea46ff02a1,0,12,Overseas
cdc564d942a3,3.36,41,Custom
accb670635b3,0,27,Overseas
6c39a2e544d1,0,79,Overseas
f9368faec8de,0,84,Overseas
cd56d0a0d825,0,8,Overseas
8f05f7be7757,0,4,Overseas
e5c4cf96594e,0,25,Overseas
af3565cc241c,0,49,Overseas
3a21ae520c34,0,83,Overseas
a87d98acc84a,0,40,Overseas
92040c41131f,0.013,81,Overseas
0451abf58207,0,66,Overseas
d44642b97060,0,57,Overseas
82032d5ed36c,0,57,Overseas
6ed7476cb8ef,0,90,Overseas
4e156e20b556,0,92,Overseas
ccb77db25ef7,0,72,Overseas
bcb2d83e2ec3,0,21,Overseas
a1a148cb7d6c,0,54,Overseas
e180a2409b70,0,8,Overseas
86dbb98c05b3,0,44,Overseas
b163ac5398ca,0,96,Overseas
d841a19d7aa5,0,76,Overseas
973c086db28f,0.016,37,Overseas
104c125668b9,0,55,Overseas
2e3699a61ad4,0,38,Overseas
2e844d2a8860,0,5,Overseas
55558ed21cf9,0,6,Overseas
0470f00698e7,0,75,Overseas
7f94bb380b9f,0,66,Overseas
a70efe010eec,0,40,Overseas
8f846aa34a14,0,6,Overseas
5890755bb846,0.0259,46,Overseas
f379c2e7fe13,0,24,Overseas
2cb5944a4516,0,71,Overseas
5f0b313c848c,0,71,Overseas
4.38E+11,0,1,Overseas
831d566cf114,0,27,Overseas
0360fa9596c6,0,52,Overseas
90443b325016,0,77,Overseas
881a6eec6c2f,0,6,Overseas
65263cf55996,0,71,Overseas
7088a47a9a20,0,36,Overseas
bd4e07c28bdd,0,24,Overseas
25bcfb64efc0,0,61,Overseas
52d1ab93bdd7,0,79,Overseas
a07fa75f1dc9,0,6,Overseas
7770027f9f8c,0,23,Overseas
d4b03d20f989,0,14,Overseas
04dc1b549314,0.3925,81,Standard
d9e887d54b44,0.03,21,Overseas
19c826027729,0,43,Overseas
6ae1014d4dd4,0,61,Overseas
862a2f1d816e,0,74,Overseas
2af740890981,0,35,Overseas
f61640f8e775,0,99,Overseas
fe943576aff1,0,94,Overseas
1163fe854d3b,0,51,Overseas
df303982beb2,0,14,Overseas
