purno,vendno,custno,transfer,item,cost,qtyord,qtyrec,created
17001,311700,13702,N,1d8e9ff5785a,0,1,1,1/2/17
17051,8809,255,N,89b8247d011b,3.48,50,50,1/6/17
17081,8809,15855,N,c7a48e7caeee,23.73,6,6,1/19/17
116268,312400,146200,Y,e2985fed00e8,0.24,500,500,11/28/16
116268,312400,146200,Y,13dfaee8f27f,0,1,1,11/28/16
116270,312400,146200,Y,f00e0f5de1a2,0.3,500,500,11/28/16
116270,312400,146200,Y,13dfaee8f27f,0,1,1,11/28/16
116277,312400,146200,Y,8cada2fe9561,0.24,500,500,11/28/16
116277,312400,146200,Y,13dfaee8f27f,0,1,1,11/28/16
17086,312400,,N,7b767c92b225,0.015,5000,5000,1/23/17
17091,2006,5398,Y,914d485bb796,0.125,1000,1000,1/24/17
17130,13800,17740,N,226f297fad5f,0.164,500,500,1/30/17
17130,13800,17740,N,4c5a6dbee2a5,0,1,1,1/30/17
27018,8200,9576,N,4b4aa5637d2e,0.01422,7000,7000,2/2/17
27006,3500,17600,N,c7ef0be84bf9,0.00343,20000,20000,2/3/17
27006,3500,19100,N,0b43b795a670,0.0974,50,50,2/3/17
27006,3500,19100,N,04fb32865d34,0.0852,400,400,2/3/17
27006,3500,19100,N,bafc2d51b845,0.11208,300,300,2/3/17
27006,3500,19100,N,aa91a8e81be9,0.0634,100,100,2/3/17
27006,3500,19100,N,58b99efa5ce6,0.2026,100,100,2/3/17
27006,3500,19100,N,6403400badcf,0.0971,100,100,2/3/17
R017104A,3500,,N,eb2d10ba74b9,0.01589,-30000,-30000,2/8/17
116278,13950,146200,Y,c0136cb5771a,0.06,1000,1000,11/28/16
116269,13950,146200,Y,8789958cce93,0.06,1000,1000,11/28/16
116271,13950,146200,Y,bc0e2e282a2e,0.06,1000,1000,11/28/16
17143,13800,15855,N,53ac320f426c,0.008,5000,5000,1/31/17
17143,13800,120100,N,472d842ff883,0.0099,5000,5000,1/31/17
17143,13800,16975,N,51749ab19152,0.67,150,150,1/31/17
27008,1922,19100,N,b90cb86add98,0.2,500,500,2/3/17
17097,3100,60,N,1a377a7d1c64,0.145,2000,2000,1/23/17
27007,102100,19100,N,cdc564d942a3,3.36,100,100,2/3/17
17111,312300,146200,Y,fb6ec432ce31,0.35,1000,1000,1/24/17
17111,312300,146200,Y,13dfaee8f27f,25,1,1,1/24/17
17113,312300,146200,Y,f00e0f5de1a2,0.35,500,500,1/24/17
17113,312300,146200,Y,13dfaee8f27f,25,1,1,1/24/17
17112,312300,146200,Y,58f74cd648d2,0.35,500,500,1/24/17
17112,312300,146200,Y,13dfaee8f27f,25,1,1,1/24/17
17114,312300,146200,Y,da939a0584ea,0.35,500,500,1/24/17
17114,312300,146200,Y,13dfaee8f27f,25,1,1,1/24/17
17115,312300,146200,Y,8cada2fe9561,0.35,500,500,1/24/17
17115,312300,146200,Y,13dfaee8f27f,25,1,1,1/24/17
17116,312300,146200,Y,e2985fed00e8,0.35,500,500,1/24/17
17116,312300,146200,Y,13dfaee8f27f,25,1,1,1/24/17
96092,161200,60,N,aa42250cf03e,0.0531,106344,106344,9/12/16
96092,161200,60,N,ca34ab5c748c,0,1,1,9/12/16
27053,161200,14700,N,ce39af4a19c6,0.05,11400,11400,2/8/17
126088,14785,800,N,6a18f959b783,0.01639,15000,15000,12/22/16
106032,219300,120700,N,7cb676d57114,1.4,2750,2750,10/5/16
106032,219300,120700,N,ca34ab5c748c,0,1,1,10/5/16
126072,219300,146200,N,ff2128a1633d,2.45,1120,1120,12/22/16
126072,219300,146200,N,13dfaee8f27f,0,1,1,12/22/16
27042,15100,19100,N,483a8002fbe6,1.49,30,30,2/8/17
27042,15100,19100,N,591e962e7514,0,1,1,2/8/17
17092,3500,5398,N,31a803e02486,0.6318,50,50,1/23/17
126166,8200,15052,N,e15e7d9b9432,0.01033,5000,5000,12/31/16
17117,13800,15052,N,96e0de48b73a,0.055,2500,2500,1/24/17
17117,13800,15052,N,0a960a82d511,0,1,1,1/24/17
27016,13800,800,N,6d6c46848176,0.03,1000,1000,2/2/17
17090,13800,120100,N,b6a2661a974f,0.03629,2000,2000,1/23/17
27037,3500,15855,N,36385d0d3f69,0.00665,5000,5000,2/8/17
27037,3500,15855,N,ef1a8e47291d,0.01003,5000,5000,2/8/17
116279,312300,146200,Y,68a18ec10eb2,0.085,1000,1000,11/28/16
116279,312300,146200,Y,13dfaee8f27f,25,1,1,11/28/16
17123,312300,14700,Y,efc3aa9ac93f,0.00566,15000,15000,1/25/17
17123,312300,14700,Y,13dfaee8f27f,25.1,1,1,1/25/17
116275,312300,146200,Y,0c8946b86d78,0.085,1000,1000,11/28/16
116275,312300,146200,Y,13dfaee8f27f,25,1,1,11/28/16
116017,164800,14700,N,c8076147edf6,0.177,20000,20000,11/3/16
116017,164800,14700,N,a420b886ab83,0.137,100000,100000,11/3/16
116017,164800,14700,N,04397c676ed8,0.066,30000,30000,11/3/16
116017,164800,14700,N,6621b71f7421,0.078,25000,25000,11/3/16
116017,164800,14700,N,13dfaee8f27f,0,1,1,11/3/16
116034,164800,14700,N,efc3aa9ac93f,0.17,35000,35000,11/3/16
116034,164800,14700,N,13dfaee8f27f,0,1,1,11/3/16
116140,164800,144300,N,882b7dc1e6f1,0.1695,50000,50000,11/12/16
116140,164800,144300,N,ca34ab5c748c,0,1,1,11/12/16
116143,164800,14700,N,4bc7ed159cbd,0.0595,50000,50000,11/12/16
116143,164800,14700,N,b70a8e0cb4cb,0,1,1,11/12/16
126044,306600,14700,N,a27f837b86a2,0.5,1487,1487,12/15/16
126044,306600,14700,N,fb878ac2fe2a,0.5,1328,1328,12/15/16
126044,306600,14700,N,b3a0a488a7e1,0.5,1448,1448,12/15/16
126044,306600,14700,N,13dfaee8f27f,0,3,3,12/15/16
17046,164800,14700,N,fa05d57d75db,0.0001,300,300,1/5/17
17046,164800,146200,N,68a18ec10eb2,0.0001,1000,1000,1/5/17
27032,3317,5060,N,cea0f1648538,0.05,500,500,2/7/17
17065,15100,17855,N,d1d58b7910a0,0.0018,40000,40000,2/2/17
17065,15100,1656,N,5d806e407f54,0.00495,480000,480000,2/2/17
17065,15100,9576,N,c6bb38d167ed,0.0047,13000,13000,2/2/17
27001,8790,60,N,176671c7c6fc,0.0289,2500,2500,2/1/17
27045,122400,4531,N,7702856da293,0.026,25000,25000,2/8/17
27036,3012,15855,N,068eea31b3fd,0.01471,6000,6000,2/8/17
27036,3012,15855,N,899495175dac,0.01901,5000,5000,2/8/17
27046,3012,142200,N,9758eebdf424,0.00501,10000,10000,2/8/17
27046,3012,142200,N,a2cd816ff9b2,0.0054,20000,20000,2/8/17
17110,312400,146200,Y,58853e626a82,0.2,500,500,1/24/17
17110,312400,146200,Y,13dfaee8f27f,20,1,1,1/24/17
126123,298000,14700,Y,71c20d9f84e2,0.045,30000,30000,12/27/16
126122,298000,14700,Y,11ab754b55a6,0.025,25000,25000,12/27/16
126120,162100,16975,N,2d38a3f98180,7.4,1006,1006,12/27/16
126120,162100,16975,N,001d47c164da,10.9,483,483,12/27/16
116272,312400,146200,Y,58f74cd648d2,0.3,500,500,11/28/16
116272,312400,146200,Y,13dfaee8f27f,0,1,1,11/28/16
116266,312400,146200,Y,da939a0584ea,0.24,500,500,11/28/16
116266,312400,146200,Y,13dfaee8f27f,0,1,1,11/28/16
126127,277600,15855,N,7b87da645b20,16.92,20,20,12/28/16
27051,118000,850,N,756832ebbe55,0.0495,5000,5000,2/8/17
27051,118000,850,N,0a960a82d511,0,1,1,2/8/17
27030,220700,14700,N,2d3d80fbb900,165,1,1,2/7/17
27047,220700,,N,2d3d80fbb900,700,1,1,2/8/17
27038,11600,15855,N,a9cbb21f23d2,0.04,1000,1000,2/8/17
27049,4900,14060,N,993bab55d52a,0.1225,1000,1000,2/8/17
27033,6038,800,N,2bd77d170941,0.22,200,200,2/7/17
27034,13800,15855,N,2e01d531cd49,0.015,200,200,2/8/17
27034,13800,15855,N,c7e111ba3092,0.022,1000,1000,2/8/17
27034,13800,15855,N,2167f8637e59,0.024,2000,2000,2/8/17
27024,100700,120700,N,378ab25556d9,31.32,30,30,2/5/17
27024,100700,120700,N,564461c2f851,0.52,450,450,2/5/17
27024,100700,120700,N,50d0cb8d8360,0.28142,1000,1000,2/5/17
27024,100700,120700,N,98a9f8864ab5,0.30634,1000,1000,2/5/17
116026,13921,14700,Y,1166bdcf265b,0.01,11190,11190,11/3/16
116026,13921,14700,Y,13dfaee8f27f,25,1,1,11/3/16
17137,13921,14700,Y,148756ba0eb1,0.00269,37145,37145,1/31/17
17137,13921,14700,Y,13dfaee8f27f,25.08,1,1,1/31/17
17142,13921,14700,Y,a617c324f793,0.00666,15000,15000,1/31/17
17142,13921,14700,Y,13dfaee8f27f,25.1,1,1,1/31/17
126084,13921,146200,Y,ff2128a1633d,0.1,1000,1000,12/22/16
126084,13921,146200,Y,13dfaee8f27f,25,1,1,12/22/16
17108,10317,60,N,a641832c6863,0.01633,75000,75000,1/24/17
27035,3100,15855,N,1f5c25aaeba5,0.034,5000,5000,2/8/17
27035,3100,15855,N,a9c374b38cb0,0.00545,7000,7000,2/8/17
27029,13800,15855,N,e1c694c51d02,0.061,2000,2000,2/7/17
27029,13800,255,N,02b0c2a795bb,0.17,200,200,2/7/17
27029,13800,17572,N,c8ee4151d446,0.066,500,500,2/7/17
27029,13800,136700,N,011919d03282,0.045,500,500,2/7/17
27029,13800,14060,N,63833d0df998,0.061,2000,2000,2/7/17
27029,13800,4531,N,47b3a5503e84,0.155,100,100,2/7/17
R027050A,8790,,N,eba34bfd0286,0.0258,-25000,-25000,2/17/17
86023,150300,120100,N,cf0fa7997ddf,0.02,114800,114800,8/8/16
86023,150300,120100,N,9ada2e4d70b0,0.00948,104000,104000,8/8/16
86023,150300,120100,N,5a77a7855451,0.0691,51290,51290,8/8/16
86023,150300,120100,N,13dfaee8f27f,0,1,1,8/8/16
96037,150300,117500,N,02c36b990e51,0.0144,52000,52000,9/4/16
96037,150300,117500,N,ca34ab5c748c,0,1,1,9/4/16
96093,150300,14700,N,87cb9455225e,0.0105,107200,107200,9/12/16
96093,150300,14700,N,ca34ab5c748c,0,1,1,9/12/16
96218,150300,14700,N,d4035a052b1c,0.038,25500,25500,9/26/16
96218,150300,14700,N,13dfaee8f27f,0,1,1,9/26/16
106022,150300,120700,N,a7890a42e021,0.0085,153600,153600,10/5/16
106022,150300,120700,N,ca34ab5c748c,0,1,1,10/5/16
106126,150300,60,N,d1c5da6af51c,0.007,74000,74000,10/23/16
106126,150300,60,N,ca34ab5c748c,0,1,1,10/23/16
116135,150300,14700,N,6b469e4f3773,0.00341,460000,460000,11/12/16
116135,150300,14700,N,ca34ab5c748c,0,1,1,11/12/16
116135,150300,14700,N,6eb8d2e33c57,0,1,1,11/12/16
116135,150300,14700,N,1839e194af5c,0,1,1,11/12/16
116180,150300,60,N,b904650eea83,0.37,15700,15700,11/16/16
116180,150300,60,N,ca34ab5c748c,0,1,1,11/16/16
17049,13921,14700,Y,bc35b23ebaac,10,20,20,1/6/17
17049,13921,14700,Y,13dfaee8f27f,25,1,1,1/6/17
116276,13950,146200,Y,80aa0e48a413,0.06,1000,1000,11/28/16
116280,13950,146200,Y,c76acd6b5648,0.06,1000,1000,11/28/16
116282,13950,146200,Y,b41f5e6fe52c,0.06,1000,1000,11/28/16
116273,13950,146200,Y,99c92899dbc5,0.06,1000,1000,11/28/16
116265,13950,146200,Y,d4e8abc8711e,0.06,1000,1000,11/28/16
116267,13950,146200,Y,18ad5b2320b9,0.18,1000,1000,11/28/16
27041,8809,15855,N,7e9b161f805f,0.851,100,100,2/8/17
27041,8809,15855,N,aab4beadd704,2.53,50,50,2/8/17
27041,8809,15855,N,a302ff0cdd68,0.3632,100,100,2/8/17
126089,302200,117500,N,c08ea01b0821,0.05305,50000,50000,12/22/16
17138,8809,117500,N,ca886dfaa27c,1.342,5,5,1/31/17
17138,8809,117500,N,62bae3aa8d54,0.0658,100,100,1/31/17
17138,8809,117500,N,75cb2df70260,0.116,50,50,1/31/17
17127,8809,19100,N,a37527bd43f8,0.4896,100,100,1/30/17
27020,220700,16975,N,2d3d80fbb900,195,1,1,2/3/17
27058,220700,,N,2d3d80fbb900,150,1,1,2/10/17
27064,3500,120700,N,a31b0e2f0950,0.00393,15000,15000,2/12/17
27064,3500,120700,N,3d4ff4baf776,0.00745,10500,10500,2/12/17
27097,3500,19100,N,6deaa3029b78,0.10912,400,400,2/15/17
27097,3500,19100,N,71f0e22b639a,0.0783,100,100,2/15/17
27097,3500,19100,N,9f292eb56c9d,0.1355,100,100,2/15/17
27014,13921,146200,Y,5e873168f2ff,0.01,10000,10000,2/2/17
27014,13921,146200,Y,13dfaee8f27f,25,1,1,2/2/17
27098,8200,19100,N,e5c415f3ee91,0.3421,400,400,2/15/17
27075,15100,60,N,ac8104610d99,0.01085,6300,6300,2/12/17
27052,2006,17740,Y,756832ebbe55,0.028,5000,5000,2/9/17
27050,8790,136700,N,d129d2de3d44,0.0091,500,500,2/12/17
27050,8790,60,N,a6624369d858,0.0143,600,600,2/12/17
27050,8790,60,N,ca6a795cbbda,0.0223,3000,3000,2/12/17
27050,8790,143500,N,eba34bfd0286,0.0258,25000,25000,2/12/17
27050,8790,60,N,937ea014d5d5,0.008,25000,25000,2/12/17
17134,306800,16975,N,7ba117d2d81d,3.5,600,600,1/30/17
17134,306800,16975,N,0a960a82d511,0,1,1,1/30/17
27088,4100,15052,N,8c37630dbfa4,0.235,2500,2500,2/13/17
27043,5315,4520,N,3f2cbb5ac882,0.366,1000,1000,2/8/17
27040,277600,15855,N,4fde3e1f01b9,1.72,100,100,2/8/17
27040,277600,15855,N,aab4beadd704,1.63,100,100,2/8/17
27040,277600,15855,N,0218399a5724,3.04,50,50,2/8/17
27025,7216,120700,N,e1e9773a733d,0.015,5000,5000,2/5/17
27027,13921,146200,Y,a6bb11f45895,0.02,5000,5000,2/6/17
27027,13921,146200,Y,13dfaee8f27f,25,1,1,2/6/17
27100,220700,,N,2d3d80fbb900,150,1,1,2/16/17
27109,220700,,N,2d3d80fbb900,165,1,1,2/17/17
27095,5315,17740,N,50fd86617eb7,0.271,400,400,2/15/17
27095,5315,17740,N,1d8e9ff5785a,0,1,1,2/15/17
27072,13800,120700,N,349313ad22f7,0.025,400,400,2/12/17
27072,13800,16975,N,e8d4c0270e7e,0.2121,300,300,2/12/17
27096,8790,143500,N,eba34bfd0286,0.0258,25000,25000,2/15/17
27065,7219,120700,N,c95a30fb4659,0.0495,10500,10500,2/12/17
27092,13800,60,N,a659f236b4f3,0.038,5000,5000,2/14/17
R027050B,8790,,N,937ea014d5d5,0.008,-25000,-25000,2/27/17
17125,10807,146200,N,7d05b88df685,4,50,50,1/26/17
17125,10807,146200,N,ca34ab5c748c,0,1,1,1/26/17
116173,114900,113300,N,8811887fc596,7,248,248,11/14/16
116173,114900,113300,N,4c5a6dbee2a5,50,1,1,11/14/16
27099,8812,19100,N,9d02794835dd,0.76,200,200,2/15/17
27099,8812,19100,N,4c5a6dbee2a5,0,1,1,2/15/17
27087,13921,146200,Y,838df89d968a,0.1,1000,1000,2/13/17
27087,13921,146200,Y,13dfaee8f27f,25,1,1,2/13/17
116032,13921,14700,Y,52b0bb5bd90f,0.004,28980,28980,11/3/16
116032,13921,14700,Y,13dfaee8f27f,25,1,1,11/3/16
116030,13921,14700,Y,f0f71bd611c1,0.00333,30500,30500,11/3/16
116030,13921,14700,Y,13dfaee8f27f,25,1,1,11/3/16
27068,13005,120700,N,841c2b73a645,0.02135,10000,10000,2/12/17
27059,286900,,N,52703ec23437,160,1,1,2/10/17
27059,286900,,N,13dfaee8f27f,0,1,1,2/10/17
27076,3100,60,N,c9c792850045,0.04,39598,39598,2/12/17
27094,13800,17740,N,2922c8e6275e,0.146,1000,1000,2/15/17
27094,13800,17740,N,4c5a6dbee2a5,0,1,1,2/15/17
27119,8809,16975,N,a149aff8ad48,24.19,25,25,2/19/17
27126,104000,60,N,d14ff9bbb078,0.5,100,100,2/19/17
27124,3100,10600,N,59f8f1419d92,0.006,1000,1000,2/19/17
27124,3100,10600,N,01c5f2f91d21,0.016,500,500,2/19/17
27124,3100,10600,N,fec462998fc5,0.05,200,200,2/19/17
27122,3500,10600,N,7011b1d03492,0.0191,300,300,2/21/17
27122,3500,10600,N,19201639abd9,0.0347,200,200,2/21/17
27122,3500,144500,N,a9a96e06879e,0.00536,5000,5000,2/21/17
27122,3500,4050,N,2b37b8e329df,0.01708,51000,51000,2/21/17
27140,10400,60,N,225ea4ac0722,0.5495,100,100,2/22/17
17013,219300,118400,N,9b9e98f3afc7,0.108,18800,18800,1/2/17
17013,219300,118400,N,ca34ab5c748c,0,1,1,1/2/17
17064,307700,146200,N,5e873168f2ff,0.12,10000,10000,1/10/17
17064,307700,146200,N,13dfaee8f27f,0,1,1,1/10/17
17063,307700,146200,N,0b28d21b1a58,0.14,50000,50000,1/10/17
17063,307700,146200,N,13dfaee8f27f,0,1,1,1/10/17
17063,307700,,N,6348c66f4844,68.2,10,10,1/10/17
17062,307700,146200,N,a6bb11f45895,0.34,5000,5000,1/10/17
17062,307700,146200,N,13dfaee8f27f,0,1,1,1/10/17
126075,307700,146200,N,0246d9b2d0b1,1.21,1000,1000,12/22/16
126075,307700,146200,N,13dfaee8f27f,0,1,1,12/22/16
126075,307700,,N,6348c66f4844,125,2,2,12/22/16
27069,186600,120700,N,8d284ad45c05,0.0047,150000,150000,2/12/17
27069,186600,120700,N,ca34ab5c748c,0,1,1,2/12/17
27137,220700,,N,2d3d80fbb900,235,1,1,2/21/17
17141,13950,14700,Y,6699b21a1d37,0.004,15000,15000,1/31/17
116027,13950,14700,Y,3ad49a94cde8,0.008,11190,11190,11/3/16
17071,13950,14700,Y,6699b21a1d37,0.004,15000,15000,1/18/17
17124,13950,14700,Y,9f9b3c36d7c6,0.004,15000,15000,1/25/17
106153,304300,14700,N,996f5488df04,0.69,47870,47870,10/27/16
106153,304300,14700,N,4c5a6dbee2a5,0,1,1,10/27/16
17139,13950,117500,Y,e1a406d9720a,0.00109,55000,55000,1/31/17
27129,151800,1560,N,1a9184c25550,3.34,126,126,2/20/17
27129,151800,1560,N,0a960a82d511,0,1,1,2/20/17
27104,13800,118400,N,17a809a99a50,0.016,5000,5000,2/17/17
27104,13800,118400,N,4c5a6dbee2a5,0,1,1,2/17/17
27039,13911,15855,N,80eb3f2e8eaa,0.041,5500,5500,2/8/17
27139,220700,,N,2d3d80fbb900,145,1,1,2/22/17
27118,305100,14700,N,f0ecc55a400d,0.021,10000,10000,2/18/17
27118,305100,14700,N,ca34ab5c748c,25,1,1,2/18/17
17095,248600,60,N,92b75a5004dd,0.8074,19381,19381,1/23/17
17095,248600,60,N,02a8424dadc2,0.0561,19381,19381,1/23/17
27077,249900,60,N,46d1a153bcc7,0.15488,1000,1000,2/12/17
27079,14802,17580,N,d50c616e0509,0.007,10000,10000,2/12/17
27079,14802,17580,N,4c5a6dbee2a5,10,1,1,2/12/17
27017,13950,146200,Y,a590bb467d88,0.012,5000,5000,2/2/17
116174,204600,13702,N,e0fba50c5485,4.7,1000,1000,11/14/16
116174,204600,13702,N,4c5a6dbee2a5,0,1,1,11/14/16
116174,204600,13702,N,1d8e9ff5785a,0,1,1,11/14/16
17012,219300,145500,N,75d35ef6c9de,0.465,1175,1175,1/2/17
17012,219300,145500,N,ca34ab5c748c,0,1,1,1/2/17
126161,219300,14700,N,e7b4c5088617,0.125,48050,48050,12/30/16
126161,219300,14700,N,ca34ab5c748c,0,1,1,12/30/16
126161,219300,14700,N,1839e194af5c,0,1,1,12/30/16
116136,219300,14700,N,baa67ee56d01,0.227,55470,55470,11/12/16
116136,219300,14700,N,ca34ab5c748c,0,1,1,11/12/16
116136,219300,14700,N,6eb8d2e33c57,0,1,1,11/12/16
116136,219300,14700,N,1839e194af5c,0,1,1,11/12/16
116136,219300,14700,N,6338d4144819,0.075,28320,28320,11/12/16
116136,219300,14700,N,ca34ab5c748c,0,1,1,11/12/16
116136,219300,14700,N,6eb8d2e33c57,0,1,1,11/12/16
R126061A,257500,,N,7fdaab361712,66.55,-111,-111,3/1/17
17020,164800,1010,N,4d5cceff9ebc,0.21,5000,5000,1/2/17
17020,164800,1010,N,ca34ab5c748c,0,1,1,1/2/17
17107,164800,14700,N,9a58d6ab3867,0.52,2000,2000,1/23/17
17107,164800,14700,N,ca34ab5c748c,0,1,1,1/23/17
126148,151200,120700,N,a10c288c458c,0.021,50000,50000,12/29/16
126157,151200,14700,N,a305e3fe4da5,0.0145,100000,100000,12/30/16
126157,151200,14700,N,ca34ab5c748c,0,1,1,12/30/16
126157,151200,14700,N,6eb8d2e33c57,0,1,1,12/30/16
126157,151200,14700,N,1839e194af5c,0,1,1,12/30/16
R027181A,13005,,N,20bc9307bc41,0.18848,-1000,-1000,3/2/17
27101,220700,138900,N,2d3d80fbb900,315,1,1,2/16/17
27178,12575,13702,N,58d15ae9c1af,0.45,100,100,2/27/17
27178,12575,13702,N,ca34ab5c748c,25,1,1,2/27/17
27178,12575,13702,N,1d8e9ff5785a,0,1,1,2/27/17
27178,12575,13702,N,f6e94ea1db61,0.38,100,100,2/27/17
27178,12575,13702,N,ca34ab5c748c,25,1,1,2/27/17
27178,12575,13702,N,1d8e9ff5785a,0,1,1,2/27/17
27178,12575,13702,N,bcabf1fbc32b,0.27,100,100,2/27/17
27178,12575,13702,N,ca34ab5c748c,25,1,1,2/27/17
27178,12575,13702,N,1d8e9ff5785a,0,1,1,2/27/17
27172,15100,4083,N,e03592b4e7ad,0.01476,2500,2500,2/26/17
27172,15100,161,N,e0685fb63467,0.00228,30000,30000,2/26/17
27172,15100,161,N,efba249b569c,0.01313,10000,10000,2/26/17
27159,13800,116400,N,4e38966e574d,0.007,1000,1000,2/23/17
27159,13800,116400,N,540399943cf6,0.06561,1200,1200,2/23/17
27155,13800,116400,N,540399943cf6,0.062,800,800,2/23/17
27156,13800,116400,N,d7204c11960d,0.31,200,200,2/23/17
27023,13800,10600,N,4a8a125cd642,0.031,500,500,2/5/17
27023,13800,10600,N,c6de63291d32,0.035,500,500,2/5/17
27023,13800,10600,N,63764e49cee6,0.017,500,500,2/5/17
27023,13800,10600,N,a51d618fa56e,0.016,500,500,2/5/17
27044,3500,4520,N,786f33b4ead0,0.01833,3000,3000,2/8/17
27044,3500,4520,N,0a960a82d511,0,1,1,2/8/17
27019,13800,3905,N,5d1ff6a613a3,0.14,2510,2510,2/3/17
27134,3500,13906,N,9431c0f54a86,0.12352,500,500,2/21/17
27134,3500,13906,N,0a960a82d511,0,1,1,2/21/17
27163,3500,1200,N,735370d2fcd6,0.5515,50,50,2/23/17
27150,13800,116400,N,03aa8681da62,1.14,200,200,2/23/17
27151,3100,116400,N,905cd271cdb7,0.05,1600,1600,2/23/17
27153,3100,116400,N,905cd271cdb7,0.05,2000,2000,2/23/17
27153,3100,116400,N,2d281bbe5406,0.125,1000,1000,2/23/17
27157,13800,116400,N,5dd61efe4c79,1.4,100,100,2/23/17
27149,13800,116400,N,5dd61efe4c79,1.4,400,400,2/23/17
27149,13800,116400,N,dc0becf86846,0.1969,250,250,2/23/17
27149,13800,116400,N,d7204c11960d,0.31,350,350,2/23/17
27010,13921,146200,Y,9d457671e894,0.002,1350,1350,2/2/17
27010,13921,146200,Y,13dfaee8f27f,85,1,1,2/2/17
27010,13921,146200,Y,13dfaee8f27f,85,1,1,2/2/17
126056,122700,118400,Y,bee322bf0e5a,0.049,20230,20230,12/20/16
R037020B,3500,,N,eba34bfd0286,0.0143,-2500,-2500,3/8/17
R037020B,3500,,N,b676bebdf746,0.0342,-1000,-1000,3/8/17
27180,220700,,N,2d3d80fbb900,795,1,1,2/27/17
37029,15100,17600,N,b4dbea0344bb,0.00404,20000,20000,3/5/17
37006,8790,60,N,5fba67c3f3a0,0.0142,2000,2000,3/1/17
37052,3500,15855,N,36385d0d3f69,0.00665,10000,10000,3/6/17
37002,811,17600,N,db9c392a010c,0.05,1000,1000,3/1/17
116031,13950,14700,Y,16754692a074,0.00266,30500,30500,11/3/16
27123,3012,15855,N,b38f069755de,0.00632,2000,2000,3/6/17
27123,3012,60,N,cf2ac37e19ae,0.05695,100,100,3/6/17
27123,3012,15855,N,e686eb688a58,0.0305,10000,10000,3/6/17
27125,8790,60,N,a04436f4af2a,0.22,100,100,2/19/17
27125,8790,60,N,c944ca921beb,0.0649,100,100,2/19/17
27125,8790,60,N,eaebc68f4fc5,0.0118,100,100,2/19/17
116071,13950,14700,Y,6c3a20ae47f6,0.00266,30000,30000,11/7/16
116069,13950,14700,Y,00e40ee5f5bc,0.00266,30000,30000,11/7/16
116249,13950,,Y,838df89d968a,0.06,1000,1000,11/21/16
126085,13950,146200,Y,9217bb64a5c7,0.06,1000,1000,12/22/16
17078,13950,14700,Y,e6cad8bcd1ac,0.004,15000,15000,1/19/17
116028,312400,14700,Y,7b767c92b225,0.002,46910,46910,11/3/16
116028,312400,14700,Y,13dfaee8f27f,25,1,1,11/3/16
27179,118000,1200,N,d8b7df5e8e3c,0.0198,2500,2500,2/27/17
27135,13800,16975,N,f595d281bdfa,0.2,100,100,2/21/17
27135,13800,16975,N,6f3ef61527b7,0.19225,250,250,2/21/17
27135,13800,10600,N,ab2d35b9c37d,0.013,1500,1500,2/21/17
27135,13800,10600,N,50c02662c3ae,0.02,500,500,2/21/17
27181,13005,13702,N,20bc9307bc41,0.18848,3000,3000,2/27/17
27181,13005,13702,N,4c5a6dbee2a5,0,1,1,2/27/17
27181,13005,13702,N,1d8e9ff5785a,0,1,1,2/27/17
27197,220700,,N,2d3d80fbb900,145,1,1,2/28/17
27160,220700,,N,2d3d80fbb900,185,1,1,2/23/17
27192,6038,800,N,208ff3e5f1b1,0.095,3000,3000,2/27/17
27191,6038,120700,N,93876ddb0467,0.0247,1000,1000,2/27/17
27191,6038,800,N,dd41a38359c9,0.027,10000,10000,2/27/17
27191,6038,800,N,0985679e1a38,0.0049,5000,5000,2/27/17
27189,175100,17740,N,ccd1b22f58c1,0.1103,1000,1000,2/27/17
27189,175100,17740,N,1d8e9ff5785a,0,1,1,2/27/17
27173,13800,800,N,d74bd06e796d,0.016,2000,2000,2/26/17
27173,13800,19100,N,ca2efcc27099,0.18,100,100,2/26/17
27173,13800,10600,N,c9909c9b5744,0.015,1000,1000,2/26/17
27173,13800,10600,N,4e156e20b556,0.008,1000,1000,2/26/17
27173,13800,10600,N,bdd1f059d932,0.007,600,600,2/26/17
27173,13800,10600,N,3b6a109176b4,0.017,1000,1000,2/26/17
27173,13800,10600,N,3d7382112e58,0.007,1000,1000,2/26/17
27170,100700,120700,N,0505db16f2e7,1.1286,500,500,2/26/17
27175,3500,10600,N,d2e733e39457,0.0116,1000,1000,2/26/17
27175,3500,10600,N,93aeae74fe63,0.0079,1000,1000,2/26/17
27175,3500,10600,N,1e14230db089,0.0385,300,300,2/26/17
27175,3500,10600,N,2173a608a2af,0.0347,300,300,2/26/17
27175,3500,10600,N,948ebeeb54a9,0.0236,500,500,2/26/17
27175,3500,19100,N,d33b3f4c6ed6,0.19576,175,175,2/26/17
27175,3500,19100,N,206acfd2ee11,0.55452,120,120,2/26/17
27175,3500,19100,N,84be9b906726,0.0872,100,100,2/26/17
27175,3500,19100,N,e4839b30a845,0.1815,100,100,2/26/17
27175,3500,19100,N,880603790bdf,0.11682,500,500,2/26/17
27067,148800,120700,N,253825afc438,0.47,25200,25200,2/12/17
27174,3100,10600,N,a4fb935e3907,0.01,1000,1000,2/26/17
27174,3100,10600,N,992ec6c52d75,0.012,500,500,2/26/17
27174,3100,10600,N,6e38efb153c2,0.00675,4000,4000,2/26/17
27154,220700,60,N,2d3d80fbb900,160,1,1,2/23/17
